work_type,title,byline,release_date,month,day,extra,source_url
death,Richard F. Outcault,American cartoonist (1863–1928),1928-09-25,09,25,,https://en.wikipedia.org/wiki/Richard_F._Outcault
death,Louise von François,German writer (1817–1893),1893-09-25,09,25,,https://en.wikipedia.org/wiki/Louise_von_Fran%C3%A7ois
death,Johann Strauss I,Austrian composer (1804–1849),1849-09-25,09,25,,https://en.wikipedia.org/wiki/Johann_Strauss_I
death,Charlotta Seuerling,Swedish musician and writer,1828-09-25,09,25,,https://en.wikipedia.org/wiki/Charlotta_Seuerling
death,Mary Sidney,"English poet, playwright and patron (1561–1621)",1621-09-25,09,25,,https://en.wikipedia.org/wiki/Mary_Sidney
death,Johannes Secundus,16th century Neo-Latin Dutch poet,1536-09-25,09,25,,https://en.wikipedia.org/wiki/Johannes_Secundus
death,Jakushitsu Genkō,"Japanese Rinzai master, poet, flute player",1367-09-25,09,25,,https://en.wikipedia.org/wiki/Jakushitsu_Genk%C5%8D
death,John Ashton (actor),American actor (1948–2024),2024-09-26,09,26,,https://en.wikipedia.org/wiki/John_Ashton_(actor)
death,Sam Hall (writer),American screenwriter,2014-09-26,09,26,,https://en.wikipedia.org/wiki/Sam_Hall_(writer)
death,Mario Montez,Puerto Rican actor,2013-09-26,09,26,,https://en.wikipedia.org/wiki/Mario_Montez
death,Sos Sargsyan,Soviet and Armenian actor (1929–2013),2013-09-26,09,26,,https://en.wikipedia.org/wiki/Sos_Sargsyan
death,M'el Dowd,American actress and singer (1933–2012),2012-09-26,09,26,,https://en.wikipedia.org/wiki/M'el_Dowd
death,Bob Cassilly,"American sculptor, entrepreneur, and creative director (1949–2011)",2011-09-26,09,26,,https://en.wikipedia.org/wiki/Bob_Cassilly
death,Gloria Stuart,American actress and painter (1910–2010),2010-09-26,09,26,,https://en.wikipedia.org/wiki/Gloria_Stuart
death,Marc Moulin,Belgian musician and journalist (1942–2008),2008-09-26,09,26,,https://en.wikipedia.org/wiki/Marc_Moulin
death,Paul Newman,American actor and filmmaker (1925–2008),2008-09-26,09,26,,https://en.wikipedia.org/wiki/Paul_Newman
death,Helen Cresswell,English children's writer (1934–2005),2005-09-26,09,26,,https://en.wikipedia.org/wiki/Helen_Cresswell
death,Shawn Lane,American musician (1963–2003),2003-09-26,09,26,,https://en.wikipedia.org/wiki/Shawn_Lane
death,Robert Palmer,English musician (1949–2003),2003-09-26,09,26,,https://en.wikipedia.org/wiki/Robert_Palmer
death,Richard Mulligan,American actor (1932–2000),2000-09-26,09,26,,https://en.wikipedia.org/wiki/Richard_Mulligan
death,Baden Powell (guitarist),Brazilian guitarist,2000-09-26,09,26,,https://en.wikipedia.org/wiki/Baden_Powell_(guitarist)
death,Betty Carter,American jazz singer-songwriter (1929–1998),1998-09-26,09,26,,https://en.wikipedia.org/wiki/Betty_Carter
death,Dorothy Kingsley,American screenwriter,1997-09-26,09,26,,https://en.wikipedia.org/wiki/Dorothy_Kingsley
death,Billy Vaughn,American musician (1919–1991),1991-09-26,09,26,,https://en.wikipedia.org/wiki/Billy_Vaughn
death,Alberto Moravia,Italian novelist and journalist (1907–1990),1990-09-26,09,26,,https://en.wikipedia.org/wiki/Alberto_Moravia
death,Hemant Kumar,Indian singer and music director (1920–1989),1989-09-26,09,26,,https://en.wikipedia.org/wiki/Hemant_Kumar
death,Herbert Tichy,"Austrian author, geologist, journalist and climber",1987-09-26,09,26,,https://en.wikipedia.org/wiki/Herbert_Tichy
death,Arthur Hunnicutt,American actor (1910–1979),1979-09-26,09,26,,https://en.wikipedia.org/wiki/Arthur_Hunnicutt
death,Uday Shankar,"Indian dancer, choreographer, actor",1977-09-26,09,26,,https://en.wikipedia.org/wiki/Uday_Shankar
death,Anna Magnani,Italian actress (1908–1973),1973-09-26,09,26,,https://en.wikipedia.org/wiki/Anna_Magnani
death,Charles Correll,"American comedian, actor and writer (1890–1972)",1972-09-26,09,26,,https://en.wikipedia.org/wiki/Charles_Correll
death,Władysław Kędra,Polish pianist,1968-09-26,09,26,,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_K%C4%99dra
death,Xu Beihong,Chinese painter (1895–1953),1953-09-26,09,26,,https://en.wikipedia.org/wiki/Xu_Beihong
death,Hugh Lofting,English-American children's writer (1886–1947),1947-09-26,09,26,,https://en.wikipedia.org/wiki/Hugh_Lofting
death,Béla Bartók,Hungarian composer (1881–1945),1945-09-26,09,26,,https://en.wikipedia.org/wiki/B%C3%A9la_Bart%C3%B3k
death,Bessie Smith,American blues singer (1892–1937),1937-09-26,09,26,,https://en.wikipedia.org/wiki/Bessie_Smith
death,Andy Adams (writer),American writer,1935-09-26,09,26,,https://en.wikipedia.org/wiki/Andy_Adams_(writer)
death,Iván Persa,Hungarian Slovene Roman Catholic priest and writer,1935-09-26,09,26,,https://en.wikipedia.org/wiki/Iv%C3%A1n_Persa
death,Lafcadio Hearn,Writer and translator (1850–1904),1904-09-26,09,26,,https://en.wikipedia.org/wiki/Lafcadio_Hearn
death,William Billings,American choral composer,1800-09-26,09,26,,https://en.wikipedia.org/wiki/William_Billings
death,Claude Le Jeune,Franco-Flemish composer (1528/30 – c. 1600),1600-09-26,09,26,,https://en.wikipedia.org/wiki/Claude_Le_Jeune
death,Cecco d'Ascoli,Italian physician and poet (1257–1327),1327-09-26,09,26,,https://en.wikipedia.org/wiki/Cecco_d'Ascoli
death,Gottfried von Hagenau,"Medieval priest, physician, theologian and poet from Alsace, France",1313-09-26,09,26,,https://en.wikipedia.org/wiki/Gottfried_von_Hagenau
death,Fujiwara no Teika,Japanese poet and court noble,1241-09-26,09,26,,https://en.wikipedia.org/wiki/Fujiwara_no_Teika
death,Maggie Smith,British actress (1934–2024),2024-09-27,09,27,,https://en.wikipedia.org/wiki/Maggie_Smith
death,Michael Gambon,Irish-English actor (1940–2023),2023-09-27,09,27,,https://en.wikipedia.org/wiki/Michael_Gambon
death,Kavita Mahajan,Indian writer,2018-09-27,09,27,,https://en.wikipedia.org/wiki/Kavita_Mahajan
death,Marty Balin,"American singer, songwriter, and musician (1942–2018)",2018-09-27,09,27,,https://en.wikipedia.org/wiki/Marty_Balin
death,Syed Ahmed (politician),"Governor of Jharkhand, Indian politician, author (1945–2015)",2015-09-27,09,27,,https://en.wikipedia.org/wiki/Syed_Ahmed_(politician)
death,Kallen Pokkudan,Indian author and activist,2015-09-27,09,27,,https://en.wikipedia.org/wiki/Kallen_Pokkudan
death,Gaby Aghion,French Jewish fashion designer (1921–2014),2014-09-27,09,27,,https://en.wikipedia.org/wiki/Gaby_Aghion
death,Abdelmajid Lakhal,Tunisian theatre director and actor,2014-09-27,09,27,,https://en.wikipedia.org/wiki/Abdelmajid_Lakhal
death,Oscar Castro-Neves,"Brazilian guitarist, arranger, and composer",2013-09-27,09,27,,https://en.wikipedia.org/wiki/Oscar_Castro-Neves
death,Herbert Lom,Czech actor (1917–2012),2012-09-27,09,27,,https://en.wikipedia.org/wiki/Herbert_Lom
death,David Croft (TV producer),"English writer, producer and director (1922–2011)",2011-09-27,09,27,,https://en.wikipedia.org/wiki/David_Croft_(TV_producer)
death,"""Country"" Johnny Mathis",American country music singer-songwriter (1930–2011),2011-09-27,09,27,,https://en.wikipedia.org/wiki/%22Country%22_Johnny_Mathis
death,Ivan Dykhovichny,Russian film director,2009-09-27,09,27,,https://en.wikipedia.org/wiki/Ivan_Dykhovichny
death,Henri Pachard,American erotic film director (1939–2008),2008-09-27,09,27,,https://en.wikipedia.org/wiki/Henri_Pachard
death,Ronald Golias,Brazilian comedian and actor (1929–2005),2005-09-27,09,27,,https://en.wikipedia.org/wiki/Ronald_Golias
death,Mary Lee Settle,American writer (1918–2005),2005-09-27,09,27,,https://en.wikipedia.org/wiki/Mary_Lee_Settle
death,Donald O'Connor,American film actor (1925–2003),2003-09-27,09,27,,https://en.wikipedia.org/wiki/Donald_O'Connor
death,Fraser MacPherson,Canadian jazz musician (1928–1993),1993-09-27,09,27,,https://en.wikipedia.org/wiki/Fraser_MacPherson
death,Zhang Leping,Chinese cartoonist (1910–1992),1992-09-27,09,27,,https://en.wikipedia.org/wiki/Zhang_Leping
death,Cliff Burton,American bassist (1962–1986),1986-09-27,09,27,,https://en.wikipedia.org/wiki/Cliff_Burton
death,Lloyd Nolan,American actor (1902–1985),1985-09-27,09,27,,https://en.wikipedia.org/wiki/Lloyd_Nolan
death,Chronis Exarhakos,Greek actor,1984-09-27,09,27,,https://en.wikipedia.org/wiki/Chronis_Exarhakos
death,Robert Montgomery (actor),American actor (1904–1981),1981-09-27,09,27,,https://en.wikipedia.org/wiki/Robert_Montgomery_(actor)
death,Gracie Fields,"British actress, singer and comedian (1898–1979)",1979-09-27,09,27,,https://en.wikipedia.org/wiki/Gracie_Fields
death,Jimmy McCulloch,Scottish musician (1953–1979),1979-09-27,09,27,,https://en.wikipedia.org/wiki/Jimmy_McCulloch
death,Clara Bow,American actress (1905–1965),1965-09-27,09,27,,https://en.wikipedia.org/wiki/Clara_Bow
death,H.D.,American poet and novelist (1886–1961),1961-09-27,09,27,,https://en.wikipedia.org/wiki/H.D.
death,Sylvia Pankhurst,"English activist, writer and artist (1882–1960)",1960-09-27,09,27,,https://en.wikipedia.org/wiki/Sylvia_Pankhurst
death,Gerald Finzi,English composer (1901–1956),1956-09-27,09,27,,https://en.wikipedia.org/wiki/Gerald_Finzi
death,Alan Gray,English organist and composer,1935-09-27,09,27,,https://en.wikipedia.org/wiki/Alan_Gray
death,Engelbert Humperdinck (composer),German composer (1854–1921),1921-09-27,09,27,,https://en.wikipedia.org/wiki/Engelbert_Humperdinck_(composer)
death,Adelina Patti,Italian opera singer (1843–1919),1919-09-27,09,27,,https://en.wikipedia.org/wiki/Adelina_Patti
death,Edgar Degas,French Impressionist artist (1834–1917),1917-09-27,09,27,,https://en.wikipedia.org/wiki/Edgar_Degas
death,Remy de Gourmont,French writer (1858–1915),1915-09-27,09,27,,https://en.wikipedia.org/wiki/Remy_de_Gourmont
death,Ivan Goncharov,Russian novelist and official (1812–1891),1891-09-27,09,27,,https://en.wikipedia.org/wiki/Ivan_Goncharov
death,Raja Ram Mohan Roy,Indian reformer and writer (1772–1833),1833-09-27,09,27,,https://en.wikipedia.org/wiki/Raja_Ram_Mohan_Roy
death,Laurence Eusden,English poet (1688–1730),1730-09-27,09,27,,https://en.wikipedia.org/wiki/Laurence_Eusden
death,Robert Arnauld d'Andilly,French conseiller d'État and writer (1589–1674),1674-09-27,09,27,,https://en.wikipedia.org/wiki/Robert_Arnauld_d'Andilly
death,Piotr Skarga,Polish Jesuit and writer (1536–1612),1612-09-27,09,27,,https://en.wikipedia.org/wiki/Piotr_Skarga
death,Drake Hogestyn,American actor (1953–2024),2024-09-28,09,28,,https://en.wikipedia.org/wiki/Drake_Hogestyn
death,Kris Kristofferson,American singer and actor (1936–2024),2024-09-28,09,28,,https://en.wikipedia.org/wiki/Kris_Kristofferson
death,Coolio,American rapper (1963–2022),2022-09-28,09,28,,https://en.wikipedia.org/wiki/Coolio
death,José José,Mexican singer (1948–2019),2019-09-28,09,28,,https://en.wikipedia.org/wiki/Jos%C3%A9_Jos%C3%A9
death,Predrag Ejdus,Serbian actor (1947–2018),2018-09-28,09,28,,https://en.wikipedia.org/wiki/Predrag_Ejdus
death,Agnes Nixon,American soap opera screenwriter (1922–2016),2016-09-28,09,28,,https://en.wikipedia.org/wiki/Agnes_Nixon
death,Gary Glasberg,American television writer and producer,2016-09-28,09,28,,https://en.wikipedia.org/wiki/Gary_Glasberg
death,Gloria Naylor,American novelist (1950–2016),2016-09-28,09,28,,https://en.wikipedia.org/wiki/Gloria_Naylor
death,Alexander Faris,Northern Irish composer and conductor (1921–2015),2015-09-28,09,28,,https://en.wikipedia.org/wiki/Alexander_Faris
death,Dannie Abse,Welsh poet and physician (1923–2014),2014-09-28,09,28,,https://en.wikipedia.org/wiki/Dannie_Abse
death,Petr Skoumal,Czech musician and composer (1938–2014),2014-09-28,09,28,,https://en.wikipedia.org/wiki/Petr_Skoumal
death,James Emanuel,American poet (1921–2013),2013-09-28,09,28,,https://en.wikipedia.org/wiki/James_Emanuel
death,George Amon Webster,American singer,2013-09-28,09,28,,https://en.wikipedia.org/wiki/George_Amon_Webster
death,Avraham Adan,Israeli military officer and author,2012-09-28,09,28,,https://en.wikipedia.org/wiki/Avraham_Adan
death,Arthur Penn,American film and theatre director (1922–2010),2010-09-28,09,28,,https://en.wikipedia.org/wiki/Arthur_Penn
death,Dolores Wilson,American actress,2010-09-28,09,28,,https://en.wikipedia.org/wiki/Dolores_Wilson
death,Ulf Larsson,"Swedish actor, comedian, writer and director",2009-09-28,09,28,,https://en.wikipedia.org/wiki/Ulf_Larsson
death,Wally Parks,American writer,2007-09-28,09,28,,https://en.wikipedia.org/wiki/Wally_Parks
death,Geoffrey Beene,American fashion designer (1924–2004),2004-09-28,09,28,,https://en.wikipedia.org/wiki/Geoffrey_Beene
death,Elia Kazan,Greek-American theatre director and filmmaker (1909–2003),2003-09-28,09,28,,https://en.wikipedia.org/wiki/Elia_Kazan
death,Urmas Alender,Estonian singer and musician (1953–1994),1994-09-28,09,28,,https://en.wikipedia.org/wiki/Urmas_Alender
death,K. A. Thangavelu,Indian actor and comedian (1917–1994),1994-09-28,09,28,,https://en.wikipedia.org/wiki/K._A._Thangavelu
death,Peter De Vries,American editor and novelist,1993-09-28,09,28,,https://en.wikipedia.org/wiki/Peter_De_Vries
death,Miles Davis,American jazz musician (1926–1991),1991-09-28,09,28,,https://en.wikipedia.org/wiki/Miles_Davis
death,Mabel Albertson,American actress (1901–1982),1982-09-28,09,28,,https://en.wikipedia.org/wiki/Mabel_Albertson
death,John Dos Passos,American novelist (1896–1970),1970-09-28,09,28,,https://en.wikipedia.org/wiki/John_Dos_Passos
death,Harpo Marx,American comedian (1888–1964),1964-09-28,09,28,,https://en.wikipedia.org/wiki/Harpo_Marx
death,Roger Nimier,French novelist (1925–1962),1962-09-28,09,28,,https://en.wikipedia.org/wiki/Roger_Nimier
death,Luis Cluzeau Mortet,Musical artist,1957-09-28,09,28,,https://en.wikipedia.org/wiki/Luis_Cluzeau_Mortet
death,Paul Vermoyal,French actor,1925-09-28,09,28,,https://en.wikipedia.org/wiki/Paul_Vermoyal
death,Lafcadio Hearn,Writer and translator (1850–1904),1904-09-28,09,28,,https://en.wikipedia.org/wiki/Lafcadio_Hearn
death,Giovanni Segantini,Italian painter (1858–1899),1899-09-28,09,28,,https://en.wikipedia.org/wiki/Giovanni_Segantini
death,Annie Feray Mutrie,British still-life painter (1826–1893),1893-09-28,09,28,,https://en.wikipedia.org/wiki/Annie_Feray_Mutrie
death,Herman Melville,American writer (1819–1891),1891-09-28,09,28,,https://en.wikipedia.org/wiki/Herman_Melville
death,Amunda Kolderup,Norwegian opera singer (1846–1882),1882-09-28,09,28,,https://en.wikipedia.org/wiki/Amunda_Kolderup
death,Émile Gaboriau,French writer (1832–1873),1873-09-28,09,28,,https://en.wikipedia.org/wiki/%C3%89mile_Gaboriau
death,Josuah Sylvester,English poet (1563–1618),1618-09-28,09,28,,https://en.wikipedia.org/wiki/Josuah_Sylvester
death,Minamoto no Hiromasa,Japanese noble and musician (918–980),980-09-28,09,28,,https://en.wikipedia.org/wiki/Minamoto_no_Hiromasa
death,Patrick Murray (actor),British actor (1956–2025),2025-09-29,09,29,,https://en.wikipedia.org/wiki/Patrick_Murray_(actor)
death,Helen Reddy,"Australian and American singer, actress, TV host, and activist (1941–2020)",2020-09-29,09,29,,https://en.wikipedia.org/wiki/Helen_Reddy
death,Otis Rush,American blues singer and guitarist (1934–2018),2018-09-29,09,29,,https://en.wikipedia.org/wiki/Otis_Rush
death,Tom Alter,American–Indian actor (1950–2017),2017-09-29,09,29,,https://en.wikipedia.org/wiki/Tom_Alter
death,Miriam Defensor Santiago,"Filipino politician, lawyer, and author (1945–2016)",2016-09-29,09,29,,https://en.wikipedia.org/wiki/Miriam_Defensor_Santiago
death,Phil Woods,American jazz musician (1931–2015),2015-09-29,09,29,,https://en.wikipedia.org/wiki/Phil_Woods
death,Mary Cadogan,English author (1928–2014),2014-09-29,09,29,,https://en.wikipedia.org/wiki/Mary_Cadogan
death,John Ritchie (composer),New Zealand composer (1921–2014),2014-09-29,09,29,,https://en.wikipedia.org/wiki/John_Ritchie_(composer)
death,Marcella Hazan,Italian-born American cookbook author,2013-09-29,09,29,,https://en.wikipedia.org/wiki/Marcella_Hazan
death,Sylvia Robinson,American singer and record producer (1935–2011),2011-09-29,09,29,,https://en.wikipedia.org/wiki/Sylvia_Robinson
death,Tony Curtis,American actor (1925–2010),2010-09-29,09,29,,https://en.wikipedia.org/wiki/Tony_Curtis
death,Greg Giraldo,American comedian (1965–2010),2010-09-29,09,29,,https://en.wikipedia.org/wiki/Greg_Giraldo
death,Hayden Carruth,American poet and literary critic,2008-09-29,09,29,,https://en.wikipedia.org/wiki/Hayden_Carruth
death,Lois Maxwell,Canadian actress (1927–2007),2007-09-29,09,29,,https://en.wikipedia.org/wiki/Lois_Maxwell
death,Patrick Caulfield,English painter,2005-09-29,09,29,,https://en.wikipedia.org/wiki/Patrick_Caulfield
death,Bruno Munari,Italian artist and designer (1907–1998),1998-09-29,09,29,,https://en.wikipedia.org/wiki/Bruno_Munari
death,Sven-Eric Johanson,Swedish composer and organist,1997-09-29,09,29,,https://en.wikipedia.org/wiki/Sven-Eric_Johanson
death,Roy Lichtenstein,American pop artist (1923–1997),1997-09-29,09,29,,https://en.wikipedia.org/wiki/Roy_Lichtenstein
death,Edith Ballinger Price,American writer and illustrator (1897–1997),1997-09-29,09,29,,https://en.wikipedia.org/wiki/Edith_Ballinger_Price
death,Shūsaku Endō,Japanese writer (1923–1996),1996-09-29,09,29,,https://en.wikipedia.org/wiki/Sh%C5%ABsaku_End%C5%8D
death,Gordon Douglas (director),American film director (1907–1993),1993-09-29,09,29,,https://en.wikipedia.org/wiki/Gordon_Douglas_(director)
death,Jean Aurenche,French screenwriter,1992-09-29,09,29,,https://en.wikipedia.org/wiki/Jean_Aurenche
death,Don West (educator),American poet and educator,1992-09-29,09,29,,https://en.wikipedia.org/wiki/Don_West_(educator)
death,Grace Zaring Stone,American novelist,1991-09-29,09,29,,https://en.wikipedia.org/wiki/Grace_Zaring_Stone
death,Georges Ulmer,Danish-born French composer and actor,1989-09-29,09,29,,https://en.wikipedia.org/wiki/Georges_Ulmer
death,Charles Addams,American cartoonist (1912–1988),1988-09-29,09,29,,https://en.wikipedia.org/wiki/Charles_Addams
death,Geater Davis,Musical artist,1984-09-29,09,29,,https://en.wikipedia.org/wiki/Geater_Davis
death,Hal Porter,Australian writer (1911–1984),1984-09-29,09,29,,https://en.wikipedia.org/wiki/Hal_Porter
death,A. L. Lloyd,English singer and folklorist,1982-09-29,09,29,,https://en.wikipedia.org/wiki/A._L._Lloyd
death,Ivan Wyschnegradsky,Russian composer,1979-09-29,09,29,,https://en.wikipedia.org/wiki/Ivan_Wyschnegradsky
death,Alexander Tcherepnin,American composer (1899–1977),1977-09-29,09,29,,https://en.wikipedia.org/wiki/Alexander_Tcherepnin
death,Gladys Skelton,"Australian poet, playwright and author",1975-09-29,09,29,,https://en.wikipedia.org/wiki/Gladys_Skelton
death,W. H. Auden,British-American poet (1907–1973),1973-09-29,09,29,,https://en.wikipedia.org/wiki/W._H._Auden
death,Edward Everett Horton,American character actor (1886–1970),1970-09-29,09,29,,https://en.wikipedia.org/wiki/Edward_Everett_Horton
death,Gilbert Seldes,American dramatist,1970-09-29,09,29,,https://en.wikipedia.org/wiki/Gilbert_Seldes
death,Carson McCullers,American writer (1917–1967),1967-09-29,09,29,,https://en.wikipedia.org/wiki/Carson_McCullers
death,Vladimir Dimitrov,Bulgarian painter and teacher,1960-09-29,09,29,,https://en.wikipedia.org/wiki/Vladimir_Dimitrov
death,Bruce Bairnsfather,British artist (1887–1959),1959-09-29,09,29,,https://en.wikipedia.org/wiki/Bruce_Bairnsfather
death,Aarre Merikanto,Finnish composer,1958-09-29,09,29,,https://en.wikipedia.org/wiki/Aarre_Merikanto
death,Rosa Olitzka,German opera singer (1873–1949),1949-09-29,09,29,,https://en.wikipedia.org/wiki/Rosa_Olitzka
death,Winifred Holtby,English novelist and journalist (1898–1935),1935-09-29,09,29,,https://en.wikipedia.org/wiki/Winifred_Holtby
death,Jean-François Delmas (bass-baritone),French opera singer,1933-09-29,09,29,,https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Delmas_(bass-baritone)
death,William Orpen,Irish artist (1878–1931),1931-09-29,09,29,,https://en.wikipedia.org/wiki/William_Orpen
death,Ilya Repin,Ukrainian-born Russian painter (1844–1930),1930-09-29,09,29,,https://en.wikipedia.org/wiki/Ilya_Repin
death,Arthur Achleitner,German writer,1927-09-29,09,29,,https://en.wikipedia.org/wiki/Arthur_Achleitner
death,Runar Schildt,Swedish-speaking Finnish author (1888–1925),1925-09-29,09,29,,https://en.wikipedia.org/wiki/Runar_Schildt
death,Luther Orlando Emerson,American musician and composer,1915-09-29,09,29,,https://en.wikipedia.org/wiki/Luther_Orlando_Emerson
death,Rudi Stephan,German composer (1887–1915),1915-09-29,09,29,,https://en.wikipedia.org/wiki/Rudi_Stephan
death,Rebecca Harding Davis,American author and journalist,1910-09-29,09,29,,https://en.wikipedia.org/wiki/Rebecca_Harding_Davis
death,Winslow Homer,American landscape painter (1836–1910),1910-09-29,09,29,,https://en.wikipedia.org/wiki/Winslow_Homer
death,Machado de Assis,Brazilian writer (1839–1908),1908-09-29,09,29,,https://en.wikipedia.org/wiki/Machado_de_Assis
death,Alexander Hay Japp,"Scottish author, journalist and publisher (1837–1905)",1905-09-29,09,29,,https://en.wikipedia.org/wiki/Alexander_Hay_Japp
death,William McGonagall,Scottish-Irish poet (1825–1902),1902-09-29,09,29,,https://en.wikipedia.org/wiki/William_McGonagall
death,Émile Zola,French writer (1840–1902),1902-09-29,09,29,,https://en.wikipedia.org/wiki/%C3%89mile_Zola
death,Tekla Bądarzewska-Baranowska,Polish composer,1861-09-29,09,29,,https://en.wikipedia.org/wiki/Tekla_B%C4%85darzewska-Baranowska
death,Michael Denis,"Austrian Catholic priest, Jesuit, poet, bibliographer and lepidopterist (1729–1800)",1800-09-29,09,29,,https://en.wikipedia.org/wiki/Michael_Denis
death,William of Tyre,"12th-century clergyman, writer, and Archbishop of Tyre",1186-09-29,09,29,,https://en.wikipedia.org/wiki/William_of_Tyre
death,Gavin Creel,"American actor, singer and songwriter (1976–2024)",2024-09-30,09,30,,https://en.wikipedia.org/wiki/Gavin_Creel
death,Ken Page,American actor and singer (1954–2024),2024-09-30,09,30,,https://en.wikipedia.org/wiki/Ken_Page
death,Koichi Sugiyama,Japanese composer and conductor (1931–2021),2021-09-30,09,30,,https://en.wikipedia.org/wiki/Koichi_Sugiyama
death,Kim Larsen,Danish singer-songwriter and guitarist,2018-09-30,09,30,,https://en.wikipedia.org/wiki/Kim_Larsen
death,Geoffrey Hayes,English television presenter and actor (1942–2018),2018-09-30,09,30,,https://en.wikipedia.org/wiki/Geoffrey_Hayes
death,Göran Hägg,Swedish writer,2015-09-30,09,30,,https://en.wikipedia.org/wiki/G%C3%B6ran_H%C3%A4gg
death,Turhan Bey,Austrian actor (1922–2012),2012-09-30,09,30,,https://en.wikipedia.org/wiki/Turhan_Bey
death,Stephen J. Cannell,American television producer and writer (1941–2010),2010-09-30,09,30,,https://en.wikipedia.org/wiki/Stephen_J._Cannell
death,Gamini Fonseka,Sri Lankan actor-politician (1931–2004),2004-09-30,09,30,,https://en.wikipedia.org/wiki/Gamini_Fonseka
death,Jacques Levy,Musical artist (1935–2004),2004-09-30,09,30,,https://en.wikipedia.org/wiki/Jacques_Levy
death,Ronnie Dawson (musician),"American singer, guitarist and drummer",2003-09-30,09,30,,https://en.wikipedia.org/wiki/Ronnie_Dawson_(musician)
death,Marius Goring,British actor (1912–1998),1998-09-30,09,30,,https://en.wikipedia.org/wiki/Marius_Goring
death,Robert Lewis Taylor,American writer,1998-09-30,09,30,,https://en.wikipedia.org/wiki/Robert_Lewis_Taylor
death,Toma Zdravković,Serbian singer (1938–1991),1991-09-30,09,30,,https://en.wikipedia.org/wiki/Toma_Zdravkovi%C4%87
death,Patrick White,Australian writer (1912–1990),1990-09-30,09,30,,https://en.wikipedia.org/wiki/Patrick_White
death,Virgil Thomson,American composer and critic (1896–1989),1989-09-30,09,30,,https://en.wikipedia.org/wiki/Virgil_Thomson
death,Alfred Bester,American science fiction author (1913–1987),1987-09-30,09,30,,https://en.wikipedia.org/wiki/Alfred_Bester
death,Simone Signoret,French actress (1921–1985),1985-09-30,09,30,,https://en.wikipedia.org/wiki/Simone_Signoret
death,Edgar Bergen,"American ventriloquist, comedian and actor (1903–1978)",1978-09-30,09,30,,https://en.wikipedia.org/wiki/Edgar_Bergen
death,Mary Ford,American country music vocalist and guitarist (1924–1977),1977-09-30,09,30,,https://en.wikipedia.org/wiki/Mary_Ford
death,Peter Pitseolak,"Inuk photographer, sculptor, artist and historian (1902-1973)",1973-09-30,09,30,,https://en.wikipedia.org/wiki/Peter_Pitseolak
death,James Dean,American actor (1931–1955),1955-09-30,09,30,,https://en.wikipedia.org/wiki/James_Dean
death,Samuel David Luzzatto,"Italian Orthodox rabbi, linguist and poet (1800–1865)",1865-09-30,09,30,,https://en.wikipedia.org/wiki/Samuel_David_Luzzatto
death,"Fulke Greville, 1st Baron Brooke","English poet, dramatist, and statesman (1554–1628)",1628-09-30,09,30,,https://en.wikipedia.org/wiki/Fulke_Greville%2C_1st_Baron_Brooke
death,Karel Gott,Czech singer (1939–2019),2019-10-01,10,01,,https://en.wikipedia.org/wiki/Karel_Gott
death,Charles Aznavour,French singer and songwriter (1924–2018),2018-10-01,10,01,,https://en.wikipedia.org/wiki/Charles_Aznavour
death,Lynsey de Paul,English singer-songwriter and record producer (1948–2014),2014-10-01,10,01,,https://en.wikipedia.org/wiki/Lynsey_de_Paul
death,Tom Clancy,American author (1947–2013),2013-10-01,10,01,,https://en.wikipedia.org/wiki/Tom_Clancy
death,Octavio Getino,Argentine film director and writer (1935–2012),2012-10-01,10,01,,https://en.wikipedia.org/wiki/Octavio_Getino
death,Cintio Vitier,"Cuban poet, essayist, and novelist (1921–2009)",2009-10-01,10,01,,https://en.wikipedia.org/wiki/Cintio_Vitier
death,Ronnie Hazlehurst,English composer and conductor (1928–2007),2007-10-01,10,01,,https://en.wikipedia.org/wiki/Ronnie_Hazlehurst
death,Richard Avedon,American photographer (1923–2004),2004-10-01,10,01,,https://en.wikipedia.org/wiki/Richard_Avedon
death,Bruce Palmer,Canadian bassist (1946–2004),2004-10-01,10,01,,https://en.wikipedia.org/wiki/Bruce_Palmer
death,Robert Vaidlo,Estonian journalist and children's writer,2004-10-01,10,01,,https://en.wikipedia.org/wiki/Robert_Vaidlo
death,Sacheverell Sitwell,English writer,1988-10-01,10,01,,https://en.wikipedia.org/wiki/Sacheverell_Sitwell
death,E. B. White,American author (1899–1985),1985-10-01,10,01,,https://en.wikipedia.org/wiki/E._B._White
death,Al Jackson Jr.,American drummer (1935–1975),1975-10-01,10,01,,https://en.wikipedia.org/wiki/Al_Jackson_Jr.
death,Ludwig Bemelmans,American writer and illustrator (1898–1962),1961-10-01,10,01,,https://en.wikipedia.org/wiki/Ludwig_Bemelmans
death,Robert Falk,Russian painter (1886–1958),1958-10-01,10,01,,https://en.wikipedia.org/wiki/Robert_Falk
death,Christie brothers,Canadian film directors and producers,1955-10-01,10,01,,https://en.wikipedia.org/wiki/Christie_brothers
death,John Marin,American artist (1870–1953),1953-10-01,10,01,,https://en.wikipedia.org/wiki/John_Marin
death,Faik Ali Ozansoy,"Turkish politician, poet, and educator",1950-10-01,10,01,,https://en.wikipedia.org/wiki/Faik_Ali_Ozansoy
