work_type,title,byline,release_date,month,day,extra,source_url,entry_date,peak_date,peak_position,date_source
song,"Runaway Child, Running Wild",The Temptations,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-03-22,1969-03-29,6,
song,Aquarius/Let the Sunshine In,The 5th Dimension,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-03-29,1969-04-12,1,
song,Galveston,Glen Campbell,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-03-29,1969-04-12,4,
song,My Whole World Ended (The Moment You Left Me),David Ruffin,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-03-29,1969-03-29,9,
song,Only the Strong Survive,Jerry Butler,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-03-29,1969-04-19,4,
song,You've Made Me So Very Happy,"Blood, Sweat & Tears",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-05,1969-04-12,2,
song,Hair,The Cowsills,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-12,1969-05-10,2,
song,It's Your Thing,The Isley Brothers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-12,1969-05-03,2,
song,Twenty-Five Miles,Edwin Starr,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-12,1969-04-26,6,
song,Rock Me,Steppenwolf,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-19,1969-04-19,10,
song,Sweet Cherry Wine,Tommy James and the Shondells,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-26,1969-05-03,7,
song,Time Is Tight,Booker T. & the M.G.'s,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-04-26,1969-05-03,6,
song,Hawaii Five-O,The Ventures,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-03,1969-05-10,4,
song,The Boxer,Simon & Garfunkel,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-03,1969-05-17,7,
song,Atlantis,Donovan,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-10,1969-05-24,7,
song,Get Back,The Beatles with Billy Preston,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-10,1969-05-24,1,
song,Gitarzan,Ray Stevens,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-17,1969-05-31,8,
song,Love (Can Make You Happy),Mercy,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-17,1969-05-31,2,
song,These Eyes,The Guess Who,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-17,1969-05-31,6,
song,Oh Happy Day,Edwin Hawkins Singers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-24,1969-05-31,4,
song,Grazing in the Grass,The Friends of Distinction,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-31,1969-06-07,3,
song,In the Ghetto,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-05-31,1969-06-14,3,
song,Bad Moon Rising,Creedence Clearwater Revival,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-07,1969-06-28,2,
song,Love Theme from,Henry Mancini,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-07,1969-06-28,1,
song,Too Busy Thinking About My Baby,Marvin Gaye,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-07,1969-06-28,4,
song,One,Three Dog Night,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-14,1969-06-28,5,
song,Good Morning Starshine,Oliver,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-21,1969-07-12,3,
song,Spinning Wheel,"Blood, Sweat & Tears",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-21,1969-07-05,2,
song,Israelites,Desmond Dekker & The Aces,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-06-28,1969-06-28,9,
song,Color Him Father,The Winstons,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-05,1969-07-19,7,
song,Crystal Blue Persuasion,Tommy James and the Shondells,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-05,1969-07-26,2,
song,In the Year 2525 (Exordium & Terminus),Zager and Evans,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-05,1969-07-12,1,
song,The Ballad of John and Yoko,The Beatles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-12,1969-07-12,8,
song,What Does It Take (To Win Your Love),Junior Walker & the All Stars,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-12,1969-08-09,4,
song,My Cherie Amour,Stevie Wonder,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-19,1969-07-26,4,
song,"Baby, I Love You",Andy Kim,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-07-26,1969-07-26,9,
song,Honky Tonk Women,The Rolling Stones,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-02,1969-08-23,1,
song,"Ruby, Don't Take Your Love to Town",Kenny Rogers and The First Edition,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-02,1969-08-02,6,
song,Sweet Caroline,Neil Diamond,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-02,1969-08-16,4,
song,A Boy Named Sue,Johnny Cash,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-09,1969-08-23,2,
song,Put a Little Love in Your Heart,Jackie DeShannon,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-09,1969-08-30,4,
song,Get Together,The Youngbloods,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-23,1969-09-06,5,
song,Green River,Creedence Clearwater Revival,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-23,1969-09-27,2,
song,Laughing,The Guess Who,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-23,1969-08-23,10,
song,Polk Salad Annie,Tony Joe White,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-23,1969-08-23,8,
song,Lay Lady Lay,Bob Dylan,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-30,1969-09-06,7,
song,"Sugar, Sugar",The Archies,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-08-30,1969-09-20,1,
song,Easy to Be Hard,Three Dog Night,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-06,1969-09-27,4,
song,I'll Never Fall in Love Again,Tom Jones,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-06,1969-09-13,6,
song,I Can't Get Next to You,The Temptations,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-13,1969-10-18,1,
song,Jean,Oliver,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-20,1969-10-04,2,
song,Little Woman,Bobby Sherman,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-20,1969-10-04,3,
song,Hot Fun in the Summertime,Sly and the Family Stone,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-27,1969-10-18,2,
song,"Oh, What a Night",The Dells,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-09-27,1969-09-27,10,
song,Everybody's Talkin,Nilsson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-04,1969-10-11,6,
song,This Girl Is a Woman Now,Gary Puckett & The Union Gap,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-11,1969-10-11,9,
song,Suspicious Minds,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-18,1969-11-01,1,
song,That's the Way Love Is,Marvin Gaye,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-18,1969-10-18,7,
song,Tracy,The Cuff Links,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-18,1969-10-25,9,
song,Wedding Bell Blues,The 5th Dimension,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-18,1969-11-08,1,
song,Baby It's You,Smith,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-25,1969-11-01,5,
song,I'm Gonna Make You Mine,Lou Christie,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-10-25,1969-10-25,10,
song,Come Together,The Beatles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-01,1969-11-29,1,
song,And When I Die,"Blood, Sweat & Tears",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-08,1969-11-29,2,
song,Smile a Little Smile for Me,The Flying Machine,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-08,1969-11-22,5,
song,Something,The Beatles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-08,1969-11-15,3,
song,Take a Letter Maria,R. B. Greaves,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-15,1969-11-22,2,
song,Na Na Hey Hey Kiss Him Goodbye,Steam,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-22,1969-12-06,1,
song,"Yester-Me, Yester-You, Yesterday",Stevie Wonder,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-22,1969-12-13,7,
song,Down on the Corner,Creedence Clearwater Revival,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-29,1969-12-20,3,
song,Eli's Comin,Three Dog Night,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-29,1969-11-29,10,
song,Leaving on a Jet Plane,"Peter, Paul and Mary",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-11-29,1969-12-20,1,
song,Someday We'll Be Together,Diana Ross & the Supremes,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-12-06,1969-12-27,1,
song,Backfield in Motion,Mel and Tim,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-12-13,1969-12-13,10,
song,Raindrops Keep Fallin' on My Head,B. J. Thomas,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-12-13,1969-01-03,1,
song,Holly Holy,Neil Diamond,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-12-20,1969-12-27,6,
song,I Want You Back,The Jackson 5,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-12-27,1969-01-31,1,
song,Whole Lotta Love,Led Zeppelin,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1969,1969-12-27,1969-01-31,4,
song,La La La (If I Had You),Bobby Sherman,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-03,1970-01-10,9,
song,Venus,Shocking Blue,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-03,1970-02-07,1,
song,Jam Up and Jelly Tight,Tommy Roe,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-10,1970-01-17,8,
song,Don't Cry Daddy,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-17,1970-01-31,6,
song,Midnight Cowboy,Ferrante & Teicher,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-17,1970-01-17,10,
song,I'll Never Fall in Love Again,Dionne Warwick,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-24,1970-02-07,6,
song,Without Love (There Is Nothing),Tom Jones,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-24,1970-01-31,5,
song,Thank You (Falettinme Be Mice Elf Agin),Sly and the Family Stone,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-01-31,1970-02-14,1,
song,Hey There Lonely Girl,Eddie Holman,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-07,1970-02-21,2,
song,Jingle Jangle,The Archies,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-07,1970-02-07,10,
song,No Time,The Guess Who,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-07,1970-02-28,5,
song,Arizona,Mark Lindsay,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-14,1970-02-14,10,
song,Psychedelic Shack,The Temptations,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-14,1970-02-28,7,
song,Travelin' Band,Creedence Clearwater Revival,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-14,1970-03-07,2,
song,Bridge over Troubled Water,Simon & Garfunkel,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-21,1970-02-28,1,
song,Rainy Night in Georgia,Brook Benton,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-21,1970-03-07,4,
song,Ma Belle Amie,Tee-Set,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-02-28,1970-03-14,5,
song,Give Me Just a Little More Time,Chairmen of the Board,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-07,1970-03-21,3,
song,"He Ain't Heavy, He's My Brother",The Hollies,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-07,1970-03-21,7,
song,The Rapper,The Jaggerz,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-07,1970-03-21,2,
song,Evil Ways,Santana,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-14,1970-03-21,9,
song,Didn't I (Blow Your Mind This Time),The Delfonics,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-21,1970-03-21,10,
song,Instant Karma!,John Lennon,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-21,1970-03-28,3,
song,Let It Be,The Beatles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-21,1970-04-11,1,
song,Love Grows (Where My Rosemary Goes),Edison Lighthouse,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-21,1970-03-28,5,
song,ABC,The Jackson 5,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-28,1970-04-25,1,
song,Come and Get It,Badfinger,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-28,1970-04-18,7,
song,Spirit in the Sky,Norman Greenbaum,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-03-28,1970-04-18,3,
song,"Easy Come, Easy Go",Bobby Sherman,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-04-04,1970-04-11,9,
song,The House of the Rising Sun,Frijid Pink,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-04-04,1970-04-04,7,
song,American Woman,The Guess Who,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-04-18,1970-05-09,1,
song,Love or Let Me Be Lonely,The Friends of Distinction,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-04-18,1970-05-02,6,
song,Up the Ladder to the Roof,The Supremes,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-04-18,1970-04-18,10,
song,Turn Back the Hands of Time,Tyrone Davis,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-04-25,1970-05-23,3,
song,Vehicle,The Ides of March,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-02,1970-05-23,2,
song,Everything Is Beautiful,Ray Stevens,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-09,1970-05-30,1,
song,Reflections of My Life,Marmalade,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-09,1970-05-09,10,
song,Cecilia,Simon & Garfunkel,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-16,1970-05-30,4,
song,Up Around the Bend,Creedence Clearwater Revival,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-16,1970-06-06,4,
song,Love on a Two-Way Street,The Moments,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-23,1970-05-30,3,
song,The Letter,Joe Cocker,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-30,1970-05-30,7,
song,Which Way You Goin' Billy?,The Poppy Family,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-05-30,1970-06-06,2,
song,Get Ready,Rare Earth,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-06,1970-06-13,4,
song,Make Me Smile,Chicago,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-06,1970-06-06,9,
song,The Long and Winding Road,The Beatles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-06,1970-06-13,1,
song,The Love You Save,The Jackson 5,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-13,1970-06-27,1,
song,Ball of Confusion (That's What the World Is Today),The Temptations,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-20,1970-06-27,3,
song,Hitchin' a Ride,Vanity Fare,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-20,1970-06-27,5,
song,Lay Down (Candles in the Rain),Melanie with The Edwin Hawkins Singers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-20,1970-07-11,6,
song,Mama Told Me (Not to Come),Three Dog Night,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-20,1970-07-11,1,
song,Ride Captain Ride,Blues Image,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-27,1970-07-11,4,
song,The Wonder of You,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-06-27,1970-06-27,9,
song,Band of Gold,Freda Payne,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-07-04,1970-07-25,3,
song,(They Long to Be) Close to You,The Carpenters,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-07-11,1970-07-25,1,
song,Gimme Dat Ding,The Pipkins,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-07-18,1970-07-18,9,
song,Make It with You,Bread,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-07-18,1970-08-22,1,
song,O-o-h Child,Five Stairsteps,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-07-18,1970-07-18,8,
song,"Signed, Sealed, Delivered I'm Yours",Stevie Wonder,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-07-25,1970-08-08,3,
song,Spill the Wine,Eric Burdon and War,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-01,1970-08-22,3,
song,"Tighter, Tighter",Alive N Kickin,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-01,1970-08-08,7,
song,In the Summertime,Mungo Jerry,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-15,1970-09-12,3,
song,War,Edwin Starr,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-15,1970-08-29,1,
song,I Just Can't Help Believing,B. J. Thomas,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-22,1970-08-22,9,
song,Patches,Clarence Carter,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-22,1970-09-19,4,
song,(If You Let Me Make Love to You Then) Why Can't I Touch You?,Ronnie Dyson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-29,1970-08-29,8,
song,25 or 6 to 4,Chicago,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-29,1970-09-12,4,
song,Ain't No Mountain High Enough,Diana Ross,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-08-29,1970-09-19,1,
song,Lookin' Out My Back Door,Creedence Clearwater Revival,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-09-05,1970-10-03,2,
song,"Julie, Do Ya Love Me",Bobby Sherman,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-09-12,1970-09-19,5,
song,Candida,Dawn,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-09-19,1970-10-03,3,
song,(I Know) I'm Losing You,Rare Earth,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-09-26,1970-10-03,7,
song,Cracklin' Rosie,Neil Diamond,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-09-26,1970-10-10,1,
song,Snowbird,Anne Murray,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-09-26,1970-09-26,8,
song,All Right Now,Free,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-10-03,1970-10-17,4,
song,I'll Be There,The Jackson 5,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-10-03,1970-10-17,1,
song,Green-Eyed Lady,Sugarloaf,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1970,1970-10-10,1970-10-17,3,
